JanetB, 40, F, W, 12, Uitca, 2006

vowel	stress	word	norm_F1	norm_F2	t	beg	end	dur	cd	fm	fp	fv	ps	fs	style	glide	norm_F1@20%	norm_F2@20%	norm_F1@35%	norm_F2@35%	norm_F1@50%	norm_F2@50%	norm_F1@65%	norm_F2@65%	norm_F1@80%	norm_F2@80%	nFormants
EY	2	GRADUATING	521.0	2007.0	358.582	358.569	358.659	0.09	21	1	4	1	9	1			516.0	2118.0	505.0	2333.0	495.0	2359.0	477.0	2310.0	452.0	2284.0	3	
AW	1	NOW	838.0	1810.0	358.884	358.859	358.959	0.1	42	0	0	0	4	0			823.0	1831.0	848.0	1762.0	886.0	1644.0	866.0	1537.0	829.0	1415.0	4	
AO	1	ALL	877.0	1146.0	359.495	359.469	359.548	0.079	53	5	4	2	0	0			863.0	1136.0	878.0	1147.0	886.0	1152.0	897.0	1142.0	881.0	1119.0	5	
OW	1	GOING	593.0	946.0	359.668	359.659	359.788	0.129	62	0	0	0	6	1			595.0	946.0	549.0	910.0	469.0	877.0	365.0	856.0	337.0	888.0	5	
EY	1	AWAY	664.0	1815.0	360.034	360.018	360.189	0.171	22	0	0	0	9	0			629.0	1872.0	597.0	1791.0	585.0	1700.0	523.0	1570.0	408.0	1500.0	5	
AH	1	COME	913.0	1386.0	361.031	361.011	361.071	0.06	6	4	1	2	6	0			929.0	1433.0	911.0	1379.0	886.0	1337.0	870.0	1334.0	856.0	1304.0	5	
IH	1	HERE	604.0	1875.0	361.231	361.211	361.27	0.059	14	6	4	2	0	0			552.0	1882.0	609.0	1873.0	636.0	1834.0	651.0	1766.0	661.0	1720.0	4	
UW	1	TWO	451.0	1219.0	361.466	361.441	361.53	0.089	73	0	0	0	3	0			486.0	1280.0	435.0	1182.0	417.0	1142.0	407.0	1150.0	406.0	1093.0	6	
ER	0	YEARS	512.0	1555.0	361.71	361.66	361.811	0.151	94	3	4	2	9	0			507.0	1531.0	513.0	1560.0	521.0	1563.0	517.0	1509.0	490.0	1650.0	5	
OW	1	GO	506.0	953.0	362.342	362.321	362.45	0.129	63	0	0	0	6	0			541.0	994.0	575.0	973.0	488.0	901.0	585.0	1386.0	586.0	1254.0	6	
AA	1	ON	837.0	1176.0	362.47	362.45	362.51	0.06	53	4	4	2	0	0			915.0	1136.0	831.0	1175.0	768.0	1240.0	587.0	1211.0	484.0	1248.0	6	
EY	1	THEY	598.0	1947.0	363.05	363.02	363.121	0.101	22	0	0	0	3	0			588.0	1891.0	596.0	1992.0	593.0	2129.0	575.0	2154.0	558.0	2033.0	4	
OW	1	KNOW	539.0	911.0	363.461	363.421	363.601	0.18	63	0	0	0	4	0			551.0	917.0	603.0	868.0	593.0	875.0	554.0	941.0	506.0	1061.0	6	
EH	1	THERE'S	549.0	1780.0	364.549	364.529	364.589	0.06	24	6	4	2	3	3			547.0	1801.0	549.0	1778.0	547.0	1762.0	543.0	1746.0	513.0	1733.0	3	
OW	1	NO	644.0	1337.0	364.774	364.759	364.848	0.089	63	0	0	0	4	0			650.0	1296.0	662.0	1142.0	644.0	1026.0	624.0	892.0	600.0	735.0	5	
ER	1	WORK	551.0	1100.0	365.021	364.998	365.068	0.07	94	1	6	1	9	0			567.0	1066.0	550.0	1104.0	531.0	1137.0	481.0	1162.0	458.0	1213.0	6	
AH	0	IN	563.0	1831.0	365.165	365.148	365.198	0.05	6	4	4	2	0	0			550.0	1834.0	563.0	1831.0	583.0	1827.0	593.0	1811.0	585.0	1797.0	5	
EH	1	THEIR	571.0	1891.0	365.331	365.308	365.378	0.07	24	6	4	2	3	0			542.0	1939.0	572.0	1886.0	578.0	1833.0	579.0	1726.0	600.0	1641.0	5	
EH	1	AREAS	497.0	2095.0	365.512	365.469	365.598	0.129	2	6	4	2	0	2			520.0	2041.0	495.0	2104.0	496.0	2072.0	500.0	1911.0	539.0	1758.0	4	
IY	0	AREAS	526.0	1994.0	365.742	365.699	365.828	0.129	11	0	0	0	7	1			556.0	1833.0	522.0	2018.0	518.0	2124.0	545.0	2062.0	581.0	1945.0	4	
AH	0	AREAS	651.0	1806.0	365.845	365.828	365.878	0.05	6	3	4	2	0	0			648.0	1816.0	651.0	1806.0	648.0	1780.0	634.0	1765.0	622.0	1754.0	4	
AY	1	LIKE	768.0	1496.0	366.069	366.068	366.118	0.05	47	1	6	1	7	0		s	751.0	1585.0	714.0	1641.0	662.0	1676.0	598.0	1677.0	556.0	1670.0	5	
AA	1	GOT	658.0	1805.0	366.348	366.328	366.389	0.061	5	1	4	1	6	0			620.0	1832.0	664.0	1799.0	705.0	1743.0	734.0	1674.0	738.0	1614.0	4	
AA	1	LOT	900.0	1523.0	366.572	366.529	366.659	0.13	5	1	4	1	7	0			897.0	1502.0	898.0	1523.0	872.0	1554.0	847.0	1581.0	795.0	1626.0	4	
AH	0	OF	631.0	1813.0	366.719	366.699	366.759	0.06	6	3	2	2	0	0			633.0	1781.0	630.0	1816.0	603.0	1838.0	571.0	1838.0	555.0	1916.0	5	
IH	1	ENGLISH	532.0	1925.0	366.806	366.789	366.839	0.05	1	4	6	2	0	4			528.0	2041.0	532.0	1925.0	551.0	1965.0	588.0	2075.0	596.0	2228.0	4	
EY	1	MAJOR	548.0	2355.0	367.294	367.279	367.439	0.16	21	2	5	2	2	1			540.0	2428.0	487.0	2328.0	414.0	1670.0	433.0	1373.0	439.0	1623.0	5	
ER	0	MAJOR	482.0	1557.0	367.549	367.519	367.609	0.09	94	0	0	0	5	0			474.0	1619.0	484.0	1556.0	486.0	1626.0	474.0	1626.0	455.0	1689.0	5	
UW	1	STUDENTS	449.0	1110.0	367.832	367.799	367.898	0.099	82	1	4	2	3	1			454.0	1142.0	449.0	1108.0	460.0	1152.0	463.0	1171.0	459.0	1128.0	5	
AH	0	THAT	536.0	1920.0	368.202	368.179	368.249	0.07	6	1	4	1	3	0			532.0	1896.0	537.0	1923.0	544.0	1928.0	552.0	1889.0	529.0	1881.0	3	
EY	1	THEY	533.0	2407.0	368.67	368.658	368.718	0.06	22	0	0	0	3	0			533.0	2407.0	526.0	2387.0	520.0	2385.0	514.0	2396.0	511.0	2391.0	3	
OW	1	DON'T	672.0	1461.0	368.78	368.758	368.848	0.09	62	4	4	2	3	0			652.0	1518.0	704.0	1315.0	715.0	1151.0	722.0	967.0	636.0	1237.0	4	
AA	1	WANT	881.0	1520.0	368.954	368.927	369.007	0.08	5	4	4	2	9	3			887.0	1371.0	878.0	1530.0	859.0	1634.0	831.0	1700.0	784.0	1711.0	5	
IY	1	TEACH	430.0	2684.0	369.297	369.247	369.397	0.15	11	2	5	1	3	0			449.0	2664.0	430.0	2685.0	463.0	2696.0	441.0	2699.0			3	
EY	1	MAJOR	575.0	2212.0	370.385	370.368	370.538	0.17	21	2	5	2	2	1			555.0	2321.0	506.0	1866.0	506.0	2035.0	449.0	1513.0	417.0	1511.0	5	
ER	0	MAJOR	491.0	1592.0	370.638	370.598	370.718	0.12	94	0	0	0	5	0			484.0	1623.0	490.0	1595.0	480.0	1388.0	472.0	1296.0	486.0	1293.0	6	
EY	1	THEY	516.0	2048.0	371.067	371.055	371.165	0.11	22	0	0	0	3	0			506.0	2051.0	490.0	1961.0	475.0	1795.0	463.0	1593.0	570.0	1620.0	4	
OW	1	GO	508.0	948.0	371.464	371.444	371.534	0.09	63	0	0	0	6	0			508.0	968.0	513.0	880.0	520.0	891.0	505.0	919.0	506.0	944.0	6	
AY	1	LIKE	730.0	1465.0	371.823	371.814	371.864	0.05	47	1	6	1	7	0			730.0	1478.0	713.0	1562.0	673.0	1638.0	655.0	1709.0	637.0	1761.0	5	
OW	1	POETRY	546.0	842.0	372.14	372.114	372.304	0.19	62	0	0	0	1	2			546.0	817.0	539.0	713.0	557.0	992.0	544.0	1031.0	488.0	1450.0	5	
IY	0	POETRY	447.0	2319.0	372.602	372.535	372.735	0.2	12	0	0	0	8	0			462.0	2141.0	446.0	2333.0	444.0	2380.0	457.0	2407.0	481.0	2351.0	3	
ER	0	OR	540.0	1441.0	372.832	372.735	373.025	0.29	94	0	0	0	0	0			562.0	1521.0	557.0	1472.0	593.0	1447.0	609.0	1424.0	598.0	1389.0	6	
AY	1	WRITING	698.0	1544.0	373.874	373.876	373.976	0.1	47	1	4	1	7	1			622.0	1712.0	589.0	1919.0	540.0	2184.0	488.0	2345.0	473.0	2389.0	3	
AH	0	WRITING	493.0	1660.0	374.049	374.026	374.096	0.07	6	4	4	2	3	0			485.0	1424.0	494.0	1657.0	512.0	1680.0	541.0	1743.0	574.0	2064.0	5	
IH	1	LITERATURE	596.0	1637.0	374.278	374.255	374.325	0.07	1	1	4	1	7	2			597.0	1564.0	595.0	1646.0	591.0	1731.0	583.0	1750.0	570.0	1718.0	5	
ER	0	LITERATURE	559.0	1546.0	374.712	374.655	374.825	0.17	94	0	0	0	5	0			544.0	1604.0	557.0	1542.0	577.0	1473.0	595.0	1415.0	602.0	1378.0	4	
AY	1	LIKE	757.0	1461.0	376.033	376.026	376.106	0.08	47	1	6	1	7	0			741.0	1623.0	732.0	1759.0	733.0	1877.0	710.0	1941.0	601.0	1669.0	5	
AE	1	THAT	610.0	2310.0	376.316	376.256	376.435	0.179	3	1	4	1	3	0			575.0	2306.0	611.0	2312.0	605.0	2316.0	628.0	2370.0	645.0	2316.0	3	
OW	1	OVER	658.0	985.0	377.248	377.222	377.332	0.11	62	3	2	2	0	1			672.0	988.0	606.0	883.0	598.0	880.0	546.0	849.0	524.0	847.0	6	
IH	1	HERE	558.0	1929.0	377.585	377.552	377.651	0.099	14	6	4	2	0	0			564.0	1960.0	558.0	1927.0	571.0	1879.0	580.0	1807.0	579.0	1720.0	5	
EH	1	BEST	740.0	1660.0	378.121	378.081	378.202	0.121	2	3	4	1	1	3			672.0	1670.0	745.0	1658.0	775.0	1635.0	791.0	1629.0	750.0	1617.0	5	
UW	1	DO	468.0	1589.0	378.908	378.901	379.021	0.12	73	0	0	0	3	0			470.0	1478.0	473.0	1341.0	493.0	1346.0	509.0	1406.0	476.0	1075.0	5	
IY	1	EITHER	448.0	2410.0	379.225	379.192	379.292	0.1	11	3	3	2	0	1					448.0	2414.0	450.0	2431.0	460.0	2369.0	746.0	2577.0	3	
IY	1	TEACHER	427.0	2501.0	379.979	379.932	380.072	0.14	11	2	5	1	3	1			430.0	2514.0	429.0	2495.0					1773.0	3229.0	3	
ER	0	TEACHER	543.0	1575.0	380.255	380.202	380.362	0.16	94	0	0	0	5	0			516.0	1657.0	544.0	1556.0	552.0	1458.0	549.0	1504.0	531.0	1479.0	5	
OW	1	GO	613.0	991.0	380.828	380.806	380.926	0.12	63	0	0	0	6	0			615.0	997.0	629.0	923.0	635.0	852.0	589.0	881.0	600.0	986.0	5	
EH	1	MEDICAL	838.0	1685.0	381.202	381.175	381.255	0.08	2	1	4	2	2	2			824.0	1681.0	838.0	1685.0	822.0	1672.0	809.0	1654.0	782.0	1635.0	4	
IY	1	FIELD	502.0	2271.0	381.666	381.626	381.745	0.119	11	5	4	2	1	3			500.0	2100.0	502.0	2291.0	503.0	2350.0	513.0	2271.0	555.0	2097.0	3	
ER	0	OR	694.0	1279.0	382.132	382.106	382.185	0.079	94	0	0	0	0	0			698.0	1338.0	697.0	1276.0	689.0	1250.0	679.0	1234.0	655.0	1201.0	6	
AH	0	IN	611.0	1110.0	382.202	382.185	382.235	0.05	6	4	4	2	0	0			606.0	1105.0	611.0	1110.0	634.0	1252.0	660.0	1399.0	678.0	1526.0	6	
ER	1	NURSES	548.0	1575.0	382.549	382.525	382.596	0.071	94	3	4	1	4	1			583.0	1589.0	543.0	1572.0	465.0	1542.0	482.0	1705.0	941.0	2395.0	3	
AY	1	I	964.0	1778.0	387.756	387.72	387.87	0.15	41	0	0	0	0	0			893.0	1567.0	962.0	1685.0	945.0	1878.0	806.0	2033.0	508.0	1691.0	5	
OW	1	SO	799.0	1297.0	388.437	388.429	388.5	0.071	63	0	0	0	3	0			835.0	1310.0	790.0	1261.0	828.0	1192.0	820.0	1305.0	665.0	1478.0	5	
AY	1	TRYING	967.0	1598.0	391.419	391.395	391.574	0.179	41	4	6	2	8	0			963.0	1620.0	950.0	1706.0	918.0	1808.0	865.0	1975.0	729.0	2183.0	4	
AY	1	LIKE	812.0	1548.0	391.828	391.824	391.894	0.07	47	1	6	1	7	0			795.0	1634.0	756.0	1719.0	698.0	1821.0	636.0	1899.0	565.0	1971.0	4	
EY	1	THEY	522.0	2041.0	392.027	392.015	392.075	0.06	22	0	0	0	3	0			522.0	2041.0	512.0	2071.0	496.0	2006.0	479.0	1874.0	476.0	1661.0	4	
AO	1	BROUGHT	873.0	1752.0	392.272	392.255	392.305	0.05	53	1	4	1	8	0			880.0	1757.0	873.0	1752.0	862.0	1739.0	843.0	1726.0	822.0	1719.0	4	
AH	1	COMPANIES	909.0	1177.0	393.612	393.595	393.645	0.05	6	4	1	2	6	5			892.0	1191.0	909.0	1177.0	917.0	1129.0	906.0	1083.0	885.0	1061.0	6	
IY	0	COMPANIES	515.0	2530.0	393.885	393.855	393.945	0.09	11	3	4	2	4	0			531.0	2545.0	512.0	2527.0	470.0	2527.0	473.0	2597.0	511.0	2469.0	3	
AH	0	IN	567.0	1884.0	394.072	394.055	394.105	0.05	6	4	4	2	0	0			579.0	1894.0	567.0	1884.0	588.0	1879.0	610.0	1901.0	624.0	1922.0	5	
IH	1	HERE	583.0	1994.0	394.365	394.335	394.425	0.09	14	6	4	2	0	0			586.0	2107.0	579.0	1979.0	579.0	1911.0	592.0	1824.0	617.0	1728.0	3	
AE	1	LAST	586.0	2394.0	395.472	395.442	395.531	0.089	33	3	4	1	7	0			616.0	2385.0	584.0	2390.0	568.0	2327.0	550.0	2301.0	528.0	2414.0	3	
AH	1	MONTHS	836.0	1167.0	396.125	396.091	396.192	0.101	6	4	4	2	2	3			884.0	1144.0	834.0	1167.0	869.0	1150.0	933.0	1228.0	890.0	1308.0	6	
EH	1	THEY'RE	624.0	1844.0	396.561	396.541	396.601	0.06	24	6	4	2	3	0			614.0	1835.0	627.0	1843.0	631.0	1822.0	584.0	1778.0	545.0	1753.0	4	
AY	1	TRYING	928.0	1611.0	396.896	396.821	396.972	0.151	41	4	6	2	8	0			878.0	1386.0	884.0	1462.0	928.0	1611.0	890.0	1717.0	845.0	1871.0	6	
EH	1	THERE	660.0	2232.0	397.335	397.292	397.422	0.13	24	6	4	2	3	0			642.0	2178.0	663.0	2235.0	671.0	2060.0	672.0	1919.0	667.0	1855.0	5	
AE	1	AND	769.0	2026.0	398.064	398.014	398.165	0.151	3	4	4	2	0	3			737.0	2067.0	762.0	2010.0	729.0	1987.0	668.0	1974.0	621.0	1911.0	4	
EY	1	THEY	610.0	2015.0	398.518	398.505	398.624	0.119	22	0	0	0	3	0			602.0	2048.0	550.0	2141.0	507.0	2226.0	473.0	1913.0	441.0	1486.0	5	
AH	0	JUST	604.0	1866.0	398.801	398.784	398.834	0.05	6	3	4	1	5	3			585.0	1884.0	604.0	1866.0	634.0	1826.0	636.0	1808.0	609.0	1810.0	5	
OW	1	OPENED	653.0	1254.0	399.037	399.015	399.174	0.159	62	1	1	1	0	1			653.0	1168.0	652.0	969.0	614.0	852.0	460.0	720.0	553.0	1166.0	6	
AH	1	UP	790.0	1490.0	399.441	399.414	399.494	0.08	6	1	1	1	0	0			785.0	1331.0	789.0	1485.0	763.0	1442.0	695.0	1429.0	618.0	1420.0	5	
IH	1	IN	585.0	2260.0	400.258	400.234	400.305	0.071	1	4	4	2	0	0			568.0	1999.0	583.0	2255.0	585.0	2227.0	623.0	2177.0	651.0	2097.0	5	
OW	1	ROME	670.0	932.0	400.626	400.595	400.734	0.139	62	4	1	2	7	0			668.0	937.0	686.0	894.0	685.0	821.0	674.0	775.0	683.0	775.0	6	
UW	1	DO	456.0	1478.0	401.262	401.255	401.375	0.12	73	0	0	0	3	0			464.0	1410.0	477.0	1208.0	475.0	1053.0	477.0	942.0	509.0	885.0	5	
AE	1	MATH	586.0	2612.0	401.898	401.855	401.985	0.13	39	3	3	1	2	0			593.0	2504.0	588.0	2616.0	604.0	2625.0	618.0	2658.0	629.0	2593.0	3	
UW	1	STUDENTS	476.0	1213.0	402.334	402.304	402.395	0.091	82	1	4	2	3	1			486.0	1341.0	475.0	1196.0	470.0	1095.0	468.0	1067.0	451.0	1073.0	5	
IH	1	IF	615.0	2143.0	403.153	403.13	403.2	0.07	1	3	2	1	0	0			796.0	2208.0	593.0	2137.0	536.0	2186.0	500.0	2046.0	602.0	1948.0	4	
UH	1	YOU'RE	492.0	1526.0	403.347	403.33	403.38	0.05	74	6	4	2	9	0			487.0	1564.0	492.0	1526.0	510.0	1461.0	539.0	1432.0	567.0	1409.0	5	
AE	1	MATH	614.0	2254.0	403.606	403.569	403.679	0.11	39	3	3	1	2	0			618.0	2301.0	614.0	2249.0	627.0	2215.0	640.0	2171.0	640.0	2120.0	4	
EY	1	MAJOR	528.0	2203.0	403.851	403.839	403.979	0.14	21	2	5	2	2	1			509.0	2524.0	503.0	2492.0	523.0	2525.0	548.0	2329.0	477.0	2585.0	4	
ER	0	MAJOR	512.0	1624.0	404.093	404.059	404.16	0.101	94	0	0	0	5	0			518.0	1656.0	512.0	1627.0	516.0	1702.0	506.0	1507.0	509.0	1205.0	5	
UW	1	YOU'D	483.0	1172.0	404.382	404.329	404.489	0.16	82	1	4	2	9	0			461.0	1163.0	486.0	1248.0	519.0	1047.0	474.0	1075.0	430.0	1156.0	6	
IH	1	GET	494.0	2233.0	404.883	404.863	404.923	0.06	1	1	4	1	6	0			476.0	2276.0	496.0	2231.0	509.0	2214.0	511.0	2139.0	503.0	2038.0	3	
AA	1	JOB	825.0	1585.0	405.226	405.173	405.332	0.159	5	1	1	2	5	0			772.0	1629.0	832.0	1584.0	816.0	1566.0	754.0	1611.0	640.0	1603.0	4	
EH	1	THERE	561.0	1757.0	405.442	405.422	405.482	0.06	24	6	4	2	3	0			563.0	1798.0	560.0	1752.0	552.0	1718.0	546.0	1682.0	541.0	1624.0	5	
AY	1	RIGHT	643.0	1511.0	405.618	405.592	405.712	0.12	47	1	4	1	7	0			642.0	1489.0	632.0	1584.0	602.0	1762.0	568.0	1858.0	520.0	1967.0	5	
AH	0	AWAY	536.0	1555.0	405.759	405.742	405.793	0.051	6	0	1	2	0	1			532.0	1639.0	537.0	1534.0	541.0	1417.0	546.0	1316.0	539.0	1262.0	5	
EY	1	AWAY	690.0	1967.0	405.937	405.912	405.992	0.08	22	0	0	0	9	0			679.0	1882.0	688.0	1984.0	666.0	2058.0	654.0	2091.0	651.0	2085.0	4	
AY	1	I	894.0	1684.0	407.069	407.057	407.177	0.12	41	0	0	0	0	0		m	881.0	1685.0	846.0	1733.0	746.0	1436.0	733.0	1692.0	591.0	1252.0	6	
OW	1	DON'T	727.0	1333.0	407.236	407.217	407.376	0.159	62	4	4	2	3	0			742.0	1227.0	736.0	1060.0	703.0	955.0	675.0	916.0	561.0	1016.0	5	
OW	1	KNOW	703.0	1162.0	407.454	407.446	407.587	0.141	63	0	0	0	4	0			713.0	1130.0	702.0	1036.0	683.0	895.0	673.0	1717.0	595.0	1969.0	4	
IH	1	IS	575.0	1874.0	408.474	408.428	408.567	0.139	1	3	4	2	0	0			557.0	1857.0	577.0	1869.0	581.0	1835.0	575.0	1820.0	559.0	1779.0	4	
UW	1	THROUGH	499.0	968.0	409.525	409.518	409.618	0.1	73	0	0	0	8	0			498.0	946.0	490.0	937.0	490.0	926.0	488.0	916.0	491.0	940.0	5	
ER	1	WORD	516.0	1327.0	409.785	409.768	409.818	0.05	94	1	4	2	9	0			515.0	1296.0	516.0	1327.0	519.0	1406.0	520.0	1449.0	525.0	1474.0	6	
AW	1	MOUTH	876.0	1474.0	410.013	409.967	410.167	0.2	42	3	3	1	2	0			924.0	1498.0	914.0	1436.0	890.0	1299.0	856.0	1113.0	833.0	1356.0	4	
IH	1	KIDS	534.0	2232.0	410.806	410.783	410.853	0.07	1	1	4	2	6	3			525.0	2291.0	534.0	2226.0	532.0	2117.0	519.0	2072.0	508.0	2065.0	3	
AE	1	PASSING	564.0	2285.0	411.119	411.073	411.212	0.139	33	3	4	1	1	1			589.0	2283.0	560.0	2289.0	542.0	2345.0	557.0	2262.0	553.0	2179.0	3	
UW	1	THROUGH	569.0	1007.0	411.619	411.612	411.702	0.09	73	0	0	0	8	0			577.0	1010.0	609.0	1016.0	615.0	1014.0	604.0	1036.0	618.0	1058.0	6	
EH	1	TELL	818.0	1603.0	412.109	412.073	412.182	0.109	2	5	4	2	3	0			832.0	1555.0	813.0	1608.0	761.0	1652.0	701.0	1759.0	637.0	1918.0	4	
AA	1	LOT	808.0	1280.0	412.419	412.402	412.452	0.05	5	1	4	1	7	0			803.0	1214.0	808.0	1280.0	823.0	1362.0	831.0	1414.0	805.0	1439.0	4	
AE	1	AND	611.0	2616.0	893.335	893.298	893.408	0.11	3	4	4	2	0	3			619.0	2653.0	613.0	2613.0	631.0	2572.0	642.0	2527.0	628.0	2389.0	3	
EH	1	BED	853.0	1627.0	893.665	893.598	893.799	0.201	2	1	4	2	1	0			810.0	1720.0	854.0	1605.0	884.0	1688.0	890.0	1824.0	781.0	2118.0	4	
EH	1	BED	820.0	1644.0	895.807	895.754	895.914	0.16	2	1	4	2	1	0			733.0	1606.0	820.0	1647.0	843.0	1636.0	874.0	1699.0	788.0	1727.0	5	
IH	1	IS	526.0	1803.0	895.97	895.943	896.023	0.08	1	3	4	2	0	0			550.0	1751.0	524.0	1808.0	525.0	1840.0	544.0	1825.0	545.0	1794.0	5	
AH	1	COMFORTABLE	919.0	1321.0	896.66	896.643	896.694	0.051	6	4	1	2	6	5			917.0	1330.0	919.0	1318.0	923.0	1302.0	912.0	1260.0	871.0	1224.0	5	
AH	0	COMFORTABLE	546.0	1429.0	896.903	896.883	896.944	0.061	6	1	1	2	3	1			548.0	1505.0	543.0	1419.0	523.0	1355.0	502.0	1406.0	511.0	1502.0	5	
AH	0	A	796.0	1442.0	897.327	897.283	897.414	0.131	6	0	0	0	0	0			730.0	1594.0	789.0	1444.0	790.0	1415.0	834.0	1272.0	718.0	1511.0	4	
AH	0	A	810.0	1420.0	897.605	897.565	897.686	0.121	6	0	0	0	0	0			825.0	1356.0	805.0	1425.0	766.0	1293.0	717.0	1455.0	557.0	1376.0	6	
OW	1	ONLY	618.0	1130.0	898.821	898.805	898.876	0.071	62	4	4	2	0	1			612.0	1144.0	652.0	1045.0	661.0	909.0	599.0	808.0	644.0	1419.0	5	
IY	0	ONLY	498.0	2228.0	899.006	898.976	899.066	0.09	12	0	0	0	7	0							2314.0	4100.0	2125.0	3863.0	2061.0	2963.0	4	
AE	1	HAVE	565.0	2118.0	899.143	899.116	899.196	0.08	3	3	2	2	0	0			536.0	2199.0	567.0	2109.0	587.0	1982.0	605.0	1822.0	607.0	1646.0	5	
AY	1	TINY	818.0	1773.0	899.733	899.715	899.806	0.091	41	4	4	2	3	1			817.0	1762.0	800.0	1838.0	744.0	1929.0	680.0	2070.0	617.0	2169.0	5	
IY	0	TINY	540.0	2514.0	899.892	899.875	899.925	0.05	12	0	0	0	4	0					540.0	2514.0	549.0	2559.0	550.0	2545.0	550.0	2510.0	3	
AE	1	MATTRESS	584.0	2457.0	900.058	900.005	900.165	0.16	3	1	4	1	2	1			574.0	2485.0	586.0	2456.0	603.0	2372.0	566.0	2286.0	606.0	2250.0	4	
EH	1	BED	849.0	1761.0	900.709	900.645	900.836	0.191	2	1	4	2	1	0			740.0	1721.0	863.0	1762.0	871.0	1758.0	866.0	1526.0	835.0	1826.0	5	
UW	1	YOU	453.0	1394.0	901.022	901.005	901.056	0.051	82	0	0	0	9	0			452.0	1446.0	453.0	1381.0	453.0	1294.0	454.0	1249.0	456.0	1255.0	5	
AE	1	HAVE	506.0	2198.0	901.143	901.116	901.196	0.08	3	3	2	2	0	0			516.0	2195.0	505.0	2197.0	500.0	2187.0	499.0	2172.0	486.0	2131.0	4	
AA	1	BOXSPRING	962.0	1529.0	901.459	901.406	901.566	0.16	5	1	6	1	1	4			875.0	1516.0	974.0	1527.0	999.0	1534.0	977.0	1563.0	999.0	1622.0	6	
AE	1	AND	597.0	2486.0	902.039	902.005	902.106	0.101	3	4	4	2	0	3							1077.0	3008.0	608.0	2731.0	587.0	2754.0	4	
AE	1	MATTRESS	627.0	2323.0	902.446	902.416	902.505	0.089	3	1	4	1	2	1			606.0	2306.0	627.0	2319.0	613.0	2326.0	604.0	2380.0	620.0	2359.0	4	
AH	0	MATTRESS	534.0	1350.0	902.752	902.726	902.805	0.079	6	3	4	1	8	0			564.0	1374.0	528.0	1353.0	503.0	1395.0	522.0	1429.0	543.0	1362.0	6	
IH	1	WHICH	481.0	1897.0	903.961	903.944	903.994	0.05	1	2	5	1	9	0			490.0	1925.0	486.0	2000.0	476.0	2094.0	473.0	2090.0	473.0	2064.0	5	
EH	1	BED	862.0	1710.0	904.404	904.354	904.503	0.149	2	1	4	2	1	0			793.0	1681.0	865.0	1711.0	891.0	1748.0	895.0	1786.0	800.0	1765.0	5	
AH	0	A	741.0	1206.0	904.713	904.693	904.753	0.06	6	0	0	0	0	0			673.0	1198.0	747.0	1205.0	764.0	1174.0	748.0	1125.0	722.0	1088.0	6	
AA	1	LOT	983.0	1504.0	904.93	904.884	905.023	0.139	5	1	4	1	7	0			996.0	1479.0	981.0	1505.0	974.0	1505.0	967.0	1497.0	955.0	1584.0	4	
AO	1	MORE	664.0	988.0	905.12	905.094	905.173	0.079	64	6	4	2	2	0			706.0	948.0	658.0	995.0	653.0	1041.0	685.0	1098.0	731.0	1129.0	5	
AH	1	COMFORTABLE	940.0	1207.0	905.353	905.333	905.394	0.061	6	4	1	2	6	5			945.0	1210.0	939.0	1207.0	934.0	1200.0	923.0	1196.0	918.0	1195.0	6	
AY	1	RIGHT	829.0	1492.0	906.047	906.034	906.174	0.14	47	1	4	1	7	0			825.0	1625.0	813.0	1834.0	755.0	1995.0	691.0	2195.0	611.0	2264.0	5	
AY	1	WHY	833.0	1461.0	908.372	908.348	908.477	0.129	41	0	0	0	9	0			832.0	1484.0	811.0	1656.0	757.0	1782.0	638.0	1974.0	531.0	2065.0	5	
UW	1	YOU	492.0	1409.0	908.585	908.558	908.638	0.08	82	0	0	0	9	0			493.0	1450.0	492.0	1412.0	492.0	1492.0	488.0	1616.0	489.0	1742.0	4	
AE	1	ASKING	600.0	2242.0	908.675	908.638	908.748	0.11	33	3	4	1	0	4			559.0	2181.0	601.0	2245.0	603.0	2278.0	582.0	2268.0	548.0	2189.0	5	
EH	1	GETTING	604.0	2064.0	922.661	922.627	922.728	0.101	2	1	4	1	6	1			550.0	2060.0	607.0	2058.0	632.0	2003.0	614.0	1991.0	589.0	1962.0	5	
AO	1	CAUGHT	831.0	1078.0	923.26	923.187	923.407	0.22	53	1	4	1	6	0			834.0	1079.0	821.0	1074.0	860.0	1080.0	929.0	1173.0	854.0	1114.0	6	
UW	1	DOING	446.0	1615.0	924.138	924.131	924.281	0.15	73	0	0	0	3	1			453.0	1390.0	463.0	1143.0	496.0	963.0	539.0	904.0	562.0	881.0	5	
IH	0	DOING	571.0	1586.0	924.304	924.281	924.351	0.07	1	4	6	2	0	0			568.0	1385.0	570.0	1606.0	560.0	1828.0	549.0	2009.0	551.0	2006.0	5	
AW	1	FOUND	1059.0	1487.0	929.314	929.29	929.41	0.12	42	4	4	2	1	3			1032.0	1486.0	1052.0	1435.0	1055.0	1409.0	1070.0	1428.0	1003.0	1389.0	5	
AW	1	OUT	872.0	1655.0	929.561	929.52	929.729	0.209	42	1	4	1	0	0			874.0	1648.0	818.0	1254.0	847.0	1254.0	678.0	1092.0	558.0	1126.0	6	
